date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:17:29	695/695	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222b7-61ad422b7fc8a%22	https://www.imagetotext.io/web_assets/frontend/img/weekly-plan-icon.svg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/weekly-plan-icon.svg	(from https://www.imagetotext.io/pricing-plan)
14:17:30	827/827	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2233b-61ad422b7fc8a%22	https://www.imagetotext.io/web_assets/frontend/img/tick-icon.svg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/tick-icon.svg	(from https://www.imagetotext.io/pricing-plan)
14:17:30	755/755	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222f3-61ad422b7dd4a%22	https://www.imagetotext.io/web_assets/frontend/img/premium-plan-icon.svg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/premium-plan-icon.svg	(from https://www.imagetotext.io/pricing-plan)
14:17:31	939/939	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223ab-61ad422b77f88%22	https://www.imagetotext.io/web_assets/frontend/img/basic-plan-icon.svg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/basic-plan-icon.svg	(from https://www.imagetotext.io/pricing-plan)
14:17:31	8625/8625	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2221b1-61ad422b78f29%22	https://www.imagetotext.io/web_assets/frontend/img/enterprise-plan-icon.svg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/enterprise-plan-icon.svg	(from https://www.imagetotext.io/pricing-plan)
14:17:32	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:17:33%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/pricing-plan)
14:17:33	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:17:34%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/pdf-to-text)
14:17:33	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:17:34%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/pdf-to-text)
14:17:34	29523/29523	---M-Z	200	added ('OK')	text/javascript	etag:%227353-61ad422b7fc8a-gzip%22	https://www.imagetotext.io/web_assets/frontend/script/pdf-to-text.js?v3.15.3	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/script/pdf-to-textc934.js	(from https://www.imagetotext.io/pdf-to-text)
14:17:34	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:17:35%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/invert-image)
14:17:34	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:17:35%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/invert-image)
14:17:35	102328/102328	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ecf-18fb8%22	https://cdnjs.cloudflare.com/ajax/libs/jszip/3.1.5/jszip.min.js	C:/My%20Web%20Sites/shoibwebproject/cdnjs.cloudflare.com/ajax/libs/jszip/3.1.5/jszip.min.js	(from https://www.imagetotext.io/invert-image)
14:17:35	10006/10006	---M-Z	200	added ('OK')	text/javascript	etag:%222716-61ad422b7fc8a-gzip%22	https://www.imagetotext.io/web_assets/frontend/script/invert-image.js?v3.15.3	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/script/invert-imagec934.js	(from https://www.imagetotext.io/invert-image)
14:17:36	1774/1774	---M-Z	200	added ('OK')	text/css	etag:%226ee-61ad422b77f88-gzip%22	https://www.imagetotext.io/web_assets/frontend/css/text.css?v3.15.3	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/css/textc934.css	(from https://www.imagetotext.io/text-to-word)
14:17:37	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:17:37%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/text-to-word)
14:17:37	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:17:38%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/text-to-word)
14:17:37	432467/432467	---M-Z	200	added ('OK')	application/javascript	etag:%226576bbc3-2512e%22	https://cdnjs.cloudflare.com/ajax/libs/tinymce/6.8.2/tinymce.min.js	C:/My%20Web%20Sites/shoibwebproject/cdnjs.cloudflare.com/ajax/libs/tinymce/6.8.2/tinymce.min.js	(from https://www.imagetotext.io/text-to-word)
14:17:38	51999/51999	---M-Z	200	added ('OK')	text/javascript	etag:%22cb1f-61ad422b7fc8a-gzip%22	https://www.imagetotext.io/web_assets/frontend/script/text-to-word.js?v3.15.3	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/script/text-to-wordc934.js	(from https://www.imagetotext.io/text-to-word)
14:17:38	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:17:39%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/text-to-pdf)
14:17:39	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:17:40%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/text-to-pdf)
14:17:39	22348/22348	---M-Z	200	added ('OK')	application/javascript	etag:W/%22574c-AMSImSVitIXp2b7ZwsaZSTJ0jOU%22	https://cdn.jsdelivr.net/npm/html-to-pdfmake/browser.js	C:/My%20Web%20Sites/shoibwebproject/cdn.jsdelivr.net/npm/html-to-pdfmake/browser.js	(from https://www.imagetotext.io/text-to-pdf)
14:17:40	95842/95842	---M-Z	200	added ('OK')	application/javascript	etag:%225ee6a108-17662%22	https://cdnjs.cloudflare.com/ajax/libs/jszip/3.5.0/jszip.min.js	C:/My%20Web%20Sites/shoibwebproject/cdnjs.cloudflare.com/ajax/libs/jszip/3.5.0/jszip.min.js	(from https://www.imagetotext.io/text-to-pdf)
14:17:40	23264/23264	---M-Z	200	added ('OK')	text/javascript	etag:%225ae0-61ad422b7fc8a-gzip%22	https://www.imagetotext.io/web_assets/frontend/script/text-to-pdf.js?v3.15.3	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/script/text-to-pdfc934.js	(from https://www.imagetotext.io/text-to-pdf)
14:17:41	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:17:41%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/word-to-text)
14:17:41	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:17:42%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/word-to-text)
14:17:41	29582/29582	---M-Z	200	added ('OK')	text/javascript	etag:%22738e-61ad422b7fc8a-gzip%22	https://www.imagetotext.io/web_assets/frontend/script/word-to-text.js?v3.15.3	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/script/word-to-textc934.js	(from https://www.imagetotext.io/word-to-text)
14:17:42	6748/6748	---M-Z	200	added ('OK')	text/css	etag:%221a5c-61ad422b77f88-gzip%22	https://www.imagetotext.io/web_assets/frontend/css/text-to-img.css?v3.15.3	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/css/text-to-imgc934.css	(from https://www.imagetotext.io/text-to-image)
14:17:42	305633/305633	---M-Z	200	added ('OK')	application/javascript	etag:%226011f554-4a9e1%22	https://cdnjs.cloudflare.com/ajax/libs/fabric.js/4.3.1/fabric.min.js	C:/My%20Web%20Sites/shoibwebproject/cdnjs.cloudflare.com/ajax/libs/fabric.js/4.3.1/fabric.min.js	(from https://www.imagetotext.io/text-to-image)
14:17:43	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:17:44%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/text-to-image)
14:17:43	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:17:44%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/text-to-image)
14:17:44	7550/7550	---M-Z	200	added ('OK')	text/javascript	etag:%221d7e-61ad422b7fc8a-gzip%22	https://www.imagetotext.io/web_assets/frontend/script/text-to-image.js?v3.15.3	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/script/text-to-imagec934.js	(from https://www.imagetotext.io/text-to-image)
14:17:44	6370/6370	---M-Z	200	added ('OK')	text/css	etag:%2218e2-61ad422b77f88-gzip%22	https://www.imagetotext.io/web_assets/frontend/css/image-translator.css?v3.15.3	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/css/image-translatorc934.css	(from https://www.imagetotext.io/photo-translate)
14:17:44	439/439	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221b7-61ad422b78f29%22	https://www.imagetotext.io/web_assets/frontend/img/image-translator-lang-arrow.svg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/image-translator-lang-arrow.svg	(from https://www.imagetotext.io/photo-translate)
14:17:45	5038/5038	---M--	200	added ('OK')	image/png	etag:%2213ae-61ad422b7fc8a%22	https://www.imagetotext.io/web_assets/frontend/img/tool-lang-trans.png	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/tool-lang-trans.png	(from https://www.imagetotext.io/photo-translate)
14:17:45	7784/7784	---M--	200	added ('OK')	image/png	etag:%221e68-61ad422b78f29%22	https://www.imagetotext.io/web_assets/frontend/img/image-trans-result.png	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/image-trans-result.png	(from https://www.imagetotext.io/photo-translate)
14:17:45	757/757	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222f5-61ad422b7ecea%22	https://www.imagetotext.io/web_assets/frontend/img/start-again.svg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/start-again.svg	(from https://www.imagetotext.io/photo-translate)
14:17:45	589/589	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2224d-61ad422b78f29%22	https://www.imagetotext.io/web_assets/frontend/img/extract-text.svg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/extract-text.svg	(from https://www.imagetotext.io/photo-translate)
14:17:45	497/497	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221f1-61ad422b78f29%22	https://www.imagetotext.io/web_assets/frontend/img/download-white.svg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/download-white.svg	(from https://www.imagetotext.io/photo-translate)
14:17:46	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:17:47%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/photo-translate)
14:17:46	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:17:47%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/photo-translate)
14:17:46	18539/18539	---M-Z	200	added ('OK')	text/javascript	etag:%22486b-61ad422b7fc8a-gzip%22	https://www.imagetotext.io/web_assets/frontend/script/image-translator.js?v3.15.3	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/script/image-translatorc934.js	(from https://www.imagetotext.io/photo-translate)
14:17:48	83199/83199	---M--	200	added ('OK')	image/jpeg	etag:%22144ff-615037514d194%22	https://www.imagetotext.io/storage/2024/Apr/backgroundofOCR_31.jpg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/storage/2024/Apr/backgroundofOCR_31.jpg	(from https://www.imagetotext.io/blog/optical-character-recognition)
14:17:49	117244/117244	---M--	200	added ('OK')	image/jpeg	etag:%221c9fc-615038087c664%22	https://www.imagetotext.io/storage/2024/Apr/FunctioningofOCR_89.jpg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/storage/2024/Apr/FunctioningofOCR_89.jpg	(from https://www.imagetotext.io/blog/optical-character-recognition)
14:17:50	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:17:51%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/blog/optical-character-recognition)
14:17:50	14632/14632	---M--	200	added ('OK')	image/png	etag:%223928-610287a07a02b%22	https://www.imagetotext.io/storage/2023/Apr/WhatisGoogleLensAndHowItBelongstoOCRTechnology_79.png	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/storage/2023/Apr/WhatisGoogleLensAndHowItBelongstoOCRTechnology_79.png	(from https://www.imagetotext.io/blog/Google-Lens-And-How-It-Belongs-to-OCR-Technology)
14:17:51	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:17:52%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/blog/Google-Lens-And-How-It-Belongs-to-OCR-Technology)
14:17:51	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:17:52%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/blog/tips-to-Convert-PDF-to-the-Text-file)
14:17:52	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:17:53%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/blog/Turn-Images-into-Text-in-Three-Easy-Steps)
14:17:52	26582/26582	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2009:17:53%20GMT	https://www.imagetotext.io/blog/Major-Practical-Applications-of-OCR-Technology	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/blog/Major-Practical-Applications-of-OCR-Technology.html	(from https://www.imagetotext.io/blog)
14:17:53	15192/15192	---M--	200	added ('OK')	image/png	etag:%223b58-610287a4cb821%22	https://www.imagetotext.io/storage/2023/Apr/5MajorPracticalApplicationsofOCRTechnology11111_65.png	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/storage/2023/Apr/5MajorPracticalApplicationsofOCRTechnology11111_65.png	(from https://www.imagetotext.io/blog)
14:17:53	28150/28150	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2009:17:54%20GMT	https://www.imagetotext.io/blog/image-to-text-advantages-in-education	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/blog/image-to-text-advantages-in-education.html	(from https://www.imagetotext.io/blog)
14:17:54	25297/25297	---M--	200	added ('OK')	image/png	etag:%2262d1-6102879e523d1%22	https://www.imagetotext.io/storage/2023/Apr/KeyAdvantagesofImagetoTextTechnologyinEducationWorld_60.png	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/storage/2023/Apr/KeyAdvantagesofImagetoTextTechnologyinEducationWorld_60.png	(from https://www.imagetotext.io/blog)
14:17:54	26702/26702	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20Jul%202024%2009:17:55%20GMT	https://www.imagetotext.io/blog/image-to-text-can-ease-writing-process	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/blog/image-to-text-can-ease-writing-process.html	(from https://www.imagetotext.io/blog)
14:17:55	16314/16314	---M--	200	added ('OK')	image/png	etag:%223fba-610287ad7b32d%22	https://www.imagetotext.io/storage/2023/Apr/HowImagetoTextTechnologyCanEaseYourWritingProcess_44.png	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/storage/2023/Apr/HowImagetoTextTechnologyCanEaseYourWritingProcess_44.png	(from https://www.imagetotext.io/blog)
14:17:55	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:17:56%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/blog)
14:17:56	21966/21966	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2255ce-61ad422b78f29%22	https://www.imagetotext.io/web_assets/frontend/img/contact-img.svg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/contact-img.svg	(from https://www.imagetotext.io/contact)
14:17:56	428/428	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221ac-61ad422b7ecea%22	https://www.imagetotext.io/web_assets/frontend/img/social-icon/fb-icon.svg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/social-icon/fb-icon.svg	(from https://www.imagetotext.io/contact)
14:17:57	2147/2147	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22863-61ad422b7ecea%22	https://www.imagetotext.io/web_assets/frontend/img/social-icon/is-icon.svg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/social-icon/is-icon.svg	(from https://www.imagetotext.io/contact)
14:17:57	733/733	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222dd-61ad422b7ecea%22	https://www.imagetotext.io/web_assets/frontend/img/social-icon/lk-icon.svg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/social-icon/lk-icon.svg	(from https://www.imagetotext.io/contact)
14:17:58	617/617	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22269-61ad422b7ecea%22	https://www.imagetotext.io/web_assets/frontend/img/social-icon/tw-icon.svg	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/img/social-icon/tw-icon.svg	(from https://www.imagetotext.io/contact)
14:17:58	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:17:59%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/contact)
14:17:59	3755/3755	---M-Z	200	added ('OK')	text/javascript	etag:%22eab-61ad422b7fc8a-gzip%22	https://www.imagetotext.io/web_assets/frontend/script/contact_us.js?v3.15.3	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/web_assets/frontend/script/contact_usc934.js	(from https://www.imagetotext.io/contact)
14:17:59	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:00%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/about-us)
14:18:00	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:01%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/privacy-policy)
14:18:00	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:01%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/terms-and-conditions)
14:18:00	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:01%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/refund-policy)
14:18:01	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:02%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/es/jpg-to-word)
14:18:01	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:02%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/es/jpg-to-word)
14:18:02	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:02%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/es/pdf-to-word)
14:18:02	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:03%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/es/pdf-to-word)
14:18:02	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:03%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/es/jpg-to-pdf)
14:18:03	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:04%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/es/jpg-to-pdf)
14:18:03	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:04%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/id/jpg-to-word)
14:18:03	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:04%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/id/jpg-to-word)
14:18:04	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:05%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/id/pdf-to-word)
14:18:04	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:05%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/id/pdf-to-word)
14:18:04	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:05%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/id/jpg-to-pdf)
14:18:05	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:06%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/id/jpg-to-pdf)
14:18:05	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:06%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/da/jpg-to-word)
14:18:05	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:06%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/da/jpg-to-word)
14:18:06	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:07%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/da/pdf-to-word)
14:18:06	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:07%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/da/pdf-to-word)
14:18:06	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:07%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/da/jpg-to-pdf)
14:18:07	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:08%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/da/jpg-to-pdf)
14:18:07	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:08%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/de/jpg-to-word)
14:18:07	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:08%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/de/jpg-to-word)
14:18:08	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:09%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/de/pdf-to-word)
14:18:08	1446/1446	---MC-	302	error ('Found')	text/html	date:Fri,%2005%20Jul%202024%2009:18:09%20GMT	https://www.imagetotext.io/emd/login/google	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/emd/login/google	(from https://www.imagetotext.io/de/pdf-to-word)
14:18:09	350/350	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2005%20Jul%202024%2009:18:09%20GMT	https://www.imagetotext.io/image-to-text	C:/My%20Web%20Sites/shoibwebproject/www.imagetotext.io/image-to-text	(from https://www.imagetotext.io/de/jpg-to-pdf)
